nft_url;; supply;; blockchain;; type;; price;; method;; duration;; specific_buyer;; quantity
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/780;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/788;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/805;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/806;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/875;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/946;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/954;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/967;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/978;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/987;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1031;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1032;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1053;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1075;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1079;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1096;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1097;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1111;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1126;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1150;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1165;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1171;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1271;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1278;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1316;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1331;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1399;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1418;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1455;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1471;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1484;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
https://opensea.io/assets/matic/0x4f6a59a078a024f02b4259dba4c4b552722093b5/1485;; 1;; Polygon;; ;; 0.002;; ;; ['08-03-2022 1:00', '31-08-2022 1:00'];; ;; 1
